timestamp,voltage,current,power,flow_rate,spindle_temp,vibration_rms,vibration_x_rms,vibration_y_rms,vibration_z_rms,motor_current,ground_present,cycle_count
2025-10-01 10:10:00,219.32,8.30,1820.29,2.79,50.26,0.694,0.706,0.723,0.610,3.39,1,1614
2025-10-01 10:15:00,226.83,7.09,1609.14,2.33,44.88,0.462,0.411,0.532,0.527,3.59,1,1615
2025-10-01 10:20:00,231.39,9.25,2141.35,2.92,46.58,0.679,0.632,0.649,0.669,3.25,1,1616
2025-10-01 10:25:00,223.70,8.16,1824.87,3.30,53.16,0.305,0.267,0.344,0.366,2.54,1,1617
2025-10-01 10:30:00,219.49,8.84,1939.43,2.17,40.17,0.599,0.700,0.537,0.569,3.21,1,1618
2025-10-01 10:35:00,227.84,7.29,1661.33,2.43,54.64,0.360,0.392,0.348,0.288,3.43,1,1619
2025-10-01 10:40:00,220.99,7.60,1680.36,3.19,40.28,0.329,0.304,0.273,0.279,3.29,1,1620
2025-10-01 10:45:00,228.81,7.36,1684.13,2.81,41.84,0.499,0.494,0.566,0.516,3.63,1,1621
2025-10-01 10:50:00,223.70,7.01,1568.55,3.08,54.01,0.603,0.605,0.500,0.592,3.00,1,1622
2025-10-01 10:55:00,223.86,6.78,1517.00,3.40,49.82,0.729,0.669,0.734,0.702,3.62,1,1623
2025-10-01 11:00:00,229.61,8.39,1926.79,3.17,43.74,0.546,0.523,0.532,0.610,2.57,1,1624
2025-10-01 11:05:00,227.71,6.85,1559.72,2.19,51.27,0.309,0.252,0.271,0.370,3.28,1,1625
2025-10-01 11:10:00,220.84,7.67,1694.27,3.33,39.50,0.736,0.597,0.634,0.723,2.98,1,1626
2025-10-01 11:15:00,228.43,6.80,1553.30,2.26,41.72,0.749,0.706,0.844,0.751,2.78,1,1627
2025-10-01 11:20:00,226.01,7.96,1798.16,3.27,45.22,0.581,0.674,0.609,0.693,3.75,1,1628
2025-10-01 11:25:00,222.07,9.39,2085.06,2.17,43.17,0.577,0.645,0.689,0.642,3.01,1,1629
2025-10-01 11:30:00,221.32,9.09,2011.50,3.37,50.52,0.564,0.543,0.499,0.597,3.42,1,1630
2025-10-01 11:35:00,219.74,6.81,1495.85,2.56,49.75,0.309,0.349,0.310,0.370,3.37,1,1631
2025-10-01 11:40:00,218.91,7.37,1612.92,2.86,53.89,0.657,0.645,0.593,0.738,3.10,1,1632
2025-10-01 11:45:00,226.37,8.22,1860.39,3.41,45.15,0.612,0.688,0.703,0.651,3.75,1,1633
2025-10-01 11:50:00,226.98,8.78,1992.58,3.12,49.49,0.681,0.777,0.569,0.687,2.72,1,1634
2025-10-01 11:55:00,228.97,8.24,1886.21,2.96,47.67,0.373,0.383,0.343,0.414,3.83,1,1635
2025-10-01 12:00:00,225.97,8.88,2005.94,3.29,54.21,0.745,0.629,0.846,0.837,2.83,1,1636
2025-10-01 12:05:00,228.93,8.83,2021.16,2.64,47.59,0.780,0.641,0.818,0.631,3.34,1,1637
2025-10-01 12:10:00,220.17,8.42,1853.99,2.69,45.10,0.746,0.788,0.649,0.661,3.34,1,1638
2025-10-01 12:15:00,231.93,7.18,1666.23,2.91,43.54,0.631,0.734,0.669,0.732,3.28,1,1639
2025-10-01 12:20:00,227.20,8.18,1859.30,2.03,51.92,0.442,0.354,0.415,0.426,3.50,1,1640
2025-10-01 12:25:00,231.74,9.21,2133.59,2.85,45.38,0.315,0.353,0.351,0.303,3.64,1,1641
2025-10-01 12:30:00,225.62,6.94,1565.79,2.99,39.59,0.575,0.592,0.540,0.605,3.89,1,1642
2025-10-01 12:35:00,221.03,8.19,1809.24,3.21,39.67,0.715,0.825,0.792,0.803,2.97,1,1643
2025-10-01 12:40:00,222.72,9.27,2064.91,2.18,52.34,0.689,0.661,0.592,0.713,3.66,1,1644
2025-10-01 12:45:00,229.90,7.32,1681.86,3.35,52.53,0.716,0.620,0.789,0.573,3.50,1,1645
2025-10-01 12:50:00,225.19,8.30,1869.38,3.36,44.62,0.799,0.677,0.953,0.763,2.80,1,1646
2025-10-01 12:55:00,219.14,7.08,1551.49,2.92,52.00,0.712,0.577,0.838,0.676,2.58,1,1647
2025-10-01 13:00:00,227.08,6.74,1530.56,2.94,39.24,0.669,0.550,0.644,0.582,3.44,1,1648
2025-10-01 13:05:00,220.74,8.25,1820.55,2.66,44.99,0.372,0.406,0.330,0.339,2.53,1,1649
2025-10-01 13:10:00,224.93,7.83,1760.80,2.42,40.76,0.657,0.644,0.562,0.632,3.79,1,1650
2025-10-01 13:15:00,227.40,8.29,1884.90,2.52,47.44,0.346,0.398,0.377,0.391,3.88,1,1651
2025-10-01 13:20:00,230.92,9.45,2181.29,2.85,53.85,0.333,0.370,0.270,0.392,3.51,1,1652
2025-10-01 13:25:00,221.68,9.41,2086.20,2.30,45.72,0.345,0.294,0.404,0.325,3.90,1,1653
2025-10-01 13:30:00,220.84,9.25,2042.18,2.60,45.94,0.764,0.753,0.673,0.915,3.86,1,1654
2025-10-01 13:35:00,227.49,6.74,1532.34,2.25,44.46,0.409,0.397,0.463,0.488,2.98,1,1655
2025-10-01 13:40:00,224.55,8.14,1827.45,3.46,44.39,0.395,0.387,0.457,0.402,2.96,1,1656
2025-10-01 13:45:00,226.30,8.68,1963.79,2.25,47.84,0.324,0.371,0.297,0.265,3.73,1,1657
2025-10-01 13:50:00,224.04,7.35,1647.63,2.08,45.68,0.641,0.726,0.615,0.650,3.89,1,1658
2025-10-01 13:55:00,230.67,8.72,2012.08,2.75,46.73,0.758,0.629,0.859,0.800,3.82,1,1659
2025-10-01 14:00:00,230.52,8.27,1905.70,3.24,39.74,0.397,0.400,0.472,0.345,3.32,1,1660
2025-10-01 14:05:00,228.28,7.97,1820.32,3.10,48.31,0.417,0.405,0.471,0.479,3.31,1,1661
2025-10-01 14:10:00,230.27,9.04,2082.64,2.27,49.59,0.459,0.373,0.409,0.505,3.94,1,1662
2025-10-01 14:15:00,218.32,8.86,1933.63,2.88,50.23,0.514,0.552,0.616,0.505,3.55,1,1663
2025-10-01 14:20:00,223.64,9.31,2083.09,2.35,44.89,0.690,0.592,0.771,0.653,2.50,1,1664
2025-10-01 14:25:00,225.57,6.75,1523.28,3.26,41.07,0.615,0.572,0.531,0.736,3.52,1,1665
2025-10-01 14:30:00,227.23,6.54,1487.13,2.50,54.81,0.769,0.826,0.739,0.661,2.61,1,1666
2025-10-01 14:35:00,227.12,9.31,2114.74,2.11,47.70,0.464,0.445,0.456,0.481,2.56,1,1667
2025-10-01 14:40:00,226.27,8.82,1995.17,2.40,45.31,0.604,0.553,0.616,0.487,2.74,1,1668
2025-10-01 14:45:00,230.49,6.61,1524.32,2.50,38.58,0.603,0.658,0.642,0.613,3.96,1,1669
2025-10-01 14:50:00,226.38,8.57,1940.99,2.76,42.96,0.365,0.421,0.341,0.399,3.27,1,1670
2025-10-01 14:55:00,226.81,8.44,1914.71,2.43,45.68,0.573,0.563,0.644,0.667,3.54,1,1671
2025-10-01 15:00:00,224.18,7.57,1697.22,2.27,53.22,0.501,0.479,0.440,0.555,3.49,1,1672
2025-10-01 15:05:00,218.37,8.35,1822.65,2.41,51.26,0.782,0.645,0.822,0.930,3.24,1,1673
2025-10-01 15:10:00,225.45,7.65,1725.47,2.22,48.60,0.758,0.759,0.824,0.653,3.75,1,1674
2025-10-01 15:15:00,222.48,8.23,1831.12,2.74,50.75,0.695,0.704,0.746,0.556,3.47,1,1675
2025-10-01 15:20:00,227.55,8.88,2020.03,2.55,49.82,0.742,0.790,0.851,0.817,3.09,1,1676
2025-10-01 15:25:00,228.19,7.50,1710.41,2.68,38.65,0.637,0.552,0.738,0.554,3.62,1,1677
2025-10-01 15:30:00,229.93,7.30,1679.67,2.27,46.90,0.530,0.508,0.454,0.600,3.42,1,1678
2025-10-01 15:35:00,220.60,7.24,1597.11,3.43,49.62,0.670,0.763,0.747,0.758,2.83,1,1679
2025-10-01 15:40:00,231.17,8.14,1881.38,3.35,47.73,0.352,0.338,0.318,0.377,3.87,1,1680
2025-10-01 15:45:00,220.61,8.78,1937.97,3.08,53.85,0.389,0.458,0.372,0.462,2.76,1,1681
2025-10-01 15:50:00,231.24,7.16,1656.86,3.04,43.84,0.604,0.649,0.508,0.691,3.91,1,1682
2025-10-01 15:55:00,219.49,8.63,1894.58,2.55,38.44,0.623,0.628,0.737,0.735,3.34,1,1683
2025-10-01 16:00:00,218.22,7.46,1628.20,2.73,49.56,0.712,0.634,0.625,0.749,2.68,1,1684
2025-10-02 09:00:00,229.54,6.72,1543.32,3.25,53.54,0.600,0.527,0.679,0.560,2.85,1,1685
2025-10-02 09:05:00,229.11,6.76,1548.32,2.55,44.71,0.344,0.290,0.389,0.303,2.82,1,1686
2025-10-02 09:10:00,220.43,8.36,1842.38,2.32,45.13,0.664,0.557,0.743,0.650,2.98,1,1687
2025-10-02 09:15:00,218.22,8.36,1824.86,3.43,40.54,0.732,0.669,0.811,0.611,3.66,1,1688
2025-10-02 09:20:00,220.48,7.65,1686.43,2.79,54.96,0.648,0.664,0.675,0.735,3.64,1,1689
2025-10-02 09:25:00,218.09,7.58,1653.80,2.35,46.74,0.579,0.556,0.669,0.680,3.34,1,1690
2025-10-02 09:30:00,230.78,8.83,2037.23,2.62,54.24,0.732,0.707,0.806,0.743,2.92,1,1691
2025-10-02 09:35:00,230.08,6.91,1590.90,3.06,46.67,0.792,0.722,0.833,0.865,3.13,1,1692
2025-10-02 09:40:00,223.09,9.10,2030.22,3.18,52.31,0.444,0.409,0.464,0.376,2.62,1,1693
2025-10-02 09:45:00,227.70,9.46,2153.21,2.04,53.85,0.303,0.261,0.280,0.320,3.38,1,1694
2025-10-02 09:50:00,230.30,6.72,1547.20,2.35,48.93,0.713,0.603,0.663,0.661,2.81,1,1695
2025-10-02 09:55:00,222.54,7.94,1767.29,2.78,48.77,0.513,0.550,0.469,0.469,3.28,1,1696
2025-10-02 10:00:00,226.64,7.66,1735.47,2.93,50.18,0.372,0.400,0.437,0.361,3.85,1,1697
2025-10-02 10:05:00,229.04,8.66,1983.08,2.44,45.03,0.673,0.767,0.804,0.728,3.88,1,1698
2025-10-02 10:10:00,222.03,9.35,2075.79,2.10,41.71,0.707,0.794,0.595,0.603,3.75,1,1699
2025-10-02 10:15:00,219.77,8.32,1828.41,3.32,48.97,0.613,0.505,0.672,0.708,3.28,1,1700
2025-10-02 10:20:00,223.82,7.97,1783.50,2.31,47.40,0.473,0.523,0.454,0.511,3.50,1,1701
2025-10-02 10:25:00,220.48,7.04,1552.60,2.53,45.89,0.430,0.441,0.390,0.367,2.73,1,1702
2025-10-02 10:30:00,226.00,6.60,1491.15,2.21,39.53,0.708,0.777,0.675,0.753,2.86,1,1703
2025-10-02 10:35:00,219.43,6.66,1461.26,3.30,50.21,0.780,0.679,0.767,0.691,3.16,1,1704
2025-10-02 10:40:00,228.04,7.15,1630.90,2.85,47.90,0.393,0.319,0.343,0.339,3.93,1,1705
2025-10-02 10:45:00,230.73,7.14,1647.98,2.62,40.91,0.350,0.326,0.400,0.291,2.95,1,1706
2025-10-02 10:50:00,225.74,6.93,1564.77,3.35,43.53,0.482,0.538,0.550,0.490,2.98,1,1707
2025-10-02 10:55:00,231.16,7.30,1687.51,2.18,50.32,0.532,0.530,0.460,0.509,2.87,1,1708
2025-10-02 11:00:00,218.27,7.50,1636.59,3.30,47.82,0.777,0.843,0.657,0.899,3.41,1,1709
2025-10-02 11:05:00,229.87,8.25,1895.70,2.00,47.71,0.520,0.485,0.555,0.540,3.64,1,1710
2025-10-02 11:10:00,230.75,8.66,1997.43,2.32,50.03,0.709,0.837,0.835,0.714,2.70,1,1711
2025-10-02 11:15:00,218.39,8.53,1861.95,3.46,40.29,0.482,0.526,0.396,0.422,2.56,1,1712
2025-10-02 11:20:00,218.62,8.78,1920.16,2.73,51.78,0.643,0.644,0.737,0.627,3.53,1,1713
2025-10-02 11:25:00,227.71,8.67,1973.33,3.32,49.34,0.479,0.485,0.560,0.536,3.88,1,1714
2025-10-02 11:30:00,229.06,8.94,2048.03,2.06,38.29,0.789,0.754,0.657,0.812,3.69,1,1715
2025-10-02 11:35:00,222.49,7.88,1753.37,2.52,52.82,0.777,0.799,0.910,0.651,3.67,1,1716
2025-10-02 11:40:00,227.00,7.00,1589.56,3.39,54.01,0.675,0.565,0.593,0.615,3.80,1,1717
2025-10-02 11:45:00,225.16,6.67,1501.83,3.23,53.50,0.588,0.490,0.632,0.588,3.41,1,1718
2025-10-02 11:50:00,219.61,7.69,1689.58,2.95,50.44,0.358,0.410,0.418,0.424,3.12,1,1719
2025-10-02 11:55:00,228.54,6.92,1581.23,2.17,51.11,0.637,0.607,0.536,0.742,2.56,1,1720
2025-10-02 12:00:00,226.65,6.60,1494.89,2.20,43.83,0.671,0.655,0.604,0.786,3.62,1,1721
2025-10-02 12:05:00,221.00,7.38,1631.14,2.29,44.46,4.947,5.245,5.274,4.554,3.28,1,1722
2025-10-02 12:10:00,220.09,8.86,1948.94,2.26,39.53,0.311,0.298,0.314,0.364,3.79,1,1723
2025-10-02 12:15:00,226.07,7.48,1690.99,2.20,48.14,0.488,0.551,0.428,0.555,3.99,1,1724
2025-10-02 12:20:00,222.90,7.64,1703.28,3.19,51.78,6.827,7.416,7.015,6.404,3.67,1,1725
2025-10-02 12:25:00,226.17,8.97,2028.84,3.16,41.89,0.527,0.462,0.619,0.537,3.31,1,1726
2025-10-02 12:30:00,223.42,8.79,1963.38,2.20,52.39,0.430,0.471,0.371,0.368,3.22,1,1727
2025-10-02 12:35:00,218.75,6.87,1502.69,2.92,46.15,0.579,0.502,0.606,0.566,3.58,1,1728
2025-10-02 12:40:00,219.20,7.78,1705.03,2.89,45.01,0.365,0.370,0.430,0.308,2.98,1,1729
2025-10-02 12:45:00,231.34,6.98,1613.79,3.32,48.74,0.304,0.348,0.247,0.250,2.53,1,1730
2025-10-02 12:50:00,223.08,9.22,2055.79,3.43,47.60,0.684,0.663,0.763,0.718,3.06,1,1731
2025-10-02 12:55:00,226.26,8.84,1999.05,2.52,42.85,0.722,0.650,0.820,0.617,3.72,1,1732
2025-10-02 13:00:00,224.46,6.51,1460.86,2.07,39.01,0.359,0.305,0.317,0.403,3.61,1,1733
2025-10-02 13:05:00,223.78,7.19,1608.85,2.67,42.69,0.772,0.748,0.630,0.621,2.65,1,1734
2025-10-02 13:10:00,228.17,7.60,1733.84,2.16,48.08,0.734,0.688,0.605,0.612,3.26,1,1735
2025-10-02 13:15:00,223.72,6.80,1522.42,2.08,50.11,0.466,0.524,0.426,0.554,3.93,1,1736
2025-10-02 13:20:00,224.89,7.10,1596.37,2.60,39.94,0.398,0.388,0.374,0.456,3.51,1,1737
2025-10-02 13:25:00,224.26,8.61,1930.89,2.89,46.43,0.402,0.376,0.483,0.451,3.67,1,1738
2025-10-02 13:30:00,226.50,6.97,1578.63,3.21,53.96,0.761,0.880,0.742,0.654,3.03,1,1739
2025-10-02 13:35:00,218.90,7.22,1580.80,2.21,52.51,0.309,0.281,0.299,0.260,3.95,1,1740
2025-10-02 13:40:00,226.78,6.57,1491.01,2.10,39.98,0.523,0.517,0.610,0.427,3.62,1,1741
2025-10-02 13:45:00,221.68,7.21,1597.82,3.15,47.38,0.710,0.767,0.769,0.766,3.36,1,1742
2025-10-02 13:50:00,222.41,8.50,1891.19,3.06,43.38,0.386,0.403,0.315,0.400,3.47,1,1743
2025-10-02 13:55:00,226.37,7.99,1808.87,3.37,51.32,0.565,0.502,0.466,0.556,3.16,1,1744
2025-10-02 14:00:00,219.68,7.74,1701.17,2.90,50.75,0.351,0.415,0.302,0.349,3.93,1,1745
2025-10-02 14:05:00,224.79,8.21,1846.21,2.37,52.13,0.681,0.602,0.733,0.685,3.39,1,1746
2025-10-02 14:10:00,222.05,8.21,1821.99,2.17,48.38,0.704,0.794,0.637,0.811,3.77,1,1747
2025-10-02 14:15:00,231.38,6.92,1600.85,2.32,38.87,0.530,0.603,0.447,0.511,3.76,1,1748
2025-10-02 14:20:00,227.25,8.48,1926.58,2.95,49.23,0.430,0.499,0.438,0.511,2.63,1,1749
2025-10-02 14:25:00,223.17,8.61,1920.49,2.92,46.72,0.552,0.571,0.641,0.640,2.63,1,1750
2025-10-02 14:30:00,224.22,6.57,1472.52,3.25,46.56,0.594,0.632,0.482,0.670,2.61,1,1751
2025-10-02 14:35:00,225.65,7.70,1736.85,2.39,47.10,0.380,0.448,0.439,0.384,3.61,1,1752
2025-10-02 14:40:00,221.26,9.45,2090.63,3.46,44.35,0.766,0.632,0.621,0.779,3.13,1,1753
2025-10-02 14:45:00,222.48,8.50,1891.05,3.24,41.06,0.394,0.363,0.379,0.436,3.50,1,1754
2025-10-02 14:50:00,231.08,8.03,1856.18,2.75,51.89,0.435,0.465,0.446,0.436,3.20,1,1755
2025-10-02 14:55:00,228.53,8.24,1882.13,3.50,53.81,0.539,0.488,0.558,0.480,2.68,1,1756
2025-10-02 15:00:00,230.67,6.77,1560.53,2.87,39.91,0.514,0.524,0.462,0.511,3.51,1,1757
2025-10-02 15:05:00,229.32,8.16,1871.16,2.34,50.29,0.477,0.469,0.534,0.535,3.51,1,1758
2025-10-02 15:10:00,223.57,7.38,1649.65,2.07,48.28,0.511,0.579,0.486,0.520,3.58,1,1759
2025-10-02 15:15:00,231.10,7.79,1799.77,2.40,46.70,0.376,0.324,0.351,0.359,2.74,1,1760
2025-10-02 15:20:00,231.07,8.24,1904.00,2.36,48.72,0.438,0.350,0.519,0.518,3.67,1,1761
2025-10-02 15:25:00,221.72,7.70,1707.35,3.05,41.88,0.321,0.383,0.307,0.276,3.98,1,1762
2025-10-02 15:30:00,225.38,8.31,1871.98,2.10,38.37,0.717,0.594,0.859,0.606,3.84,1,1763
2025-10-02 15:35:00,231.92,7.24,1680.22,2.99,54.78,0.620,0.700,0.547,0.597,2.85,1,1764
2025-10-02 15:40:00,224.65,7.72,1734.96,2.00,41.17,0.424,0.394,0.426,0.407,3.67,1,1765
2025-10-02 15:45:00,227.80,9.23,2102.64,2.54,54.25,0.675,0.611,0.707,0.656,3.48,1,1766
2025-10-02 15:50:00,230.22,8.59,1977.85,2.41,51.39,0.508,0.502,0.557,0.589,3.90,1,1767
2025-10-02 15:55:00,218.91,8.05,1761.69,3.05,48.11,0.587,0.479,0.596,0.682,2.50,1,1768
2025-10-02 16:00:00,223.61,9.00,2012.49,2.22,42.62,0.521,0.594,0.439,0.464,2.99,1,1769
2025-10-02 16:05:00,220.59,7.68,1694.88,2.56,42.51,0.511,0.535,0.596,0.552,3.37,1,1770
2025-10-02 16:10:00,227.75,8.15,1855.86,2.47,46.61,0.584,0.669,0.543,0.604,3.97,1,1771
2025-10-02 16:15:00,229.25,6.65,1524.03,2.19,40.29,0.600,0.682,0.667,0.718,2.87,1,1772
2025-10-02 16:20:00,231.00,9.17,2117.71,2.07,39.93,0.537,0.586,0.479,0.558,3.63,1,1773
2025-10-02 16:25:00,225.77,7.68,1734.99,2.63,42.23,0.788,0.662,0.813,0.734,3.40,1,1774
2025-10-02 16:30:00,223.31,6.52,1456.63,2.04,49.15,0.586,0.539,0.697,0.528,2.57,1,1775
2025-10-02 16:35:00,230.89,9.50,2192.49,3.02,42.66,0.752,0.786,0.731,0.725,2.99,1,1776
2025-10-02 16:40:00,224.10,6.99,1565.46,3.23,53.83,0.457,0.456,0.447,0.464,2.54,1,1777
2025-10-02 16:45:00,224.31,9.36,2099.30,3.15,54.40,0.396,0.413,0.384,0.355,3.67,1,1778
2025-10-02 16:50:00,221.61,7.71,1709.37,2.57,40.22,0.617,0.576,0.565,0.520,3.45,1,1779
2025-10-02 16:55:00,226.45,7.54,1707.68,3.39,38.16,0.766,0.875,0.649,0.659,2.77,1,1780
2025-10-02 17:00:00,228.67,7.86,1796.37,3.45,46.13,0.628,0.536,0.582,0.520,2.54,1,1781
2025-10-02 17:05:00,219.11,7.34,1608.86,3.48,39.57,0.755,0.851,0.680,0.845,3.46,1,1782
2025-10-02 17:10:00,231.91,6.52,1511.65,3.36,47.13,0.354,0.422,0.352,0.353,3.34,1,1783
2025-10-02 17:15:00,220.74,6.74,1487.23,2.87,53.00,0.479,0.555,0.562,0.436,2.70,1,1784
2025-10-02 17:20:00,228.06,8.88,2024.59,3.28,48.86,0.512,0.433,0.444,0.452,2.88,1,1785
2025-10-02 17:25:00,228.30,9.15,2089.70,2.51,45.31,0.648,0.743,0.657,0.638,3.03,1,1786
2025-10-02 17:30:00,229.47,7.01,1607.73,3.48,54.12,0.387,0.414,0.418,0.346,2.99,1,1787
2025-10-02 17:35:00,221.55,8.89,1969.70,3.47,42.56,0.316,0.285,0.335,0.289,3.20,1,1788
2025-10-02 17:40:00,228.36,9.11,2080.24,3.27,39.30,0.370,0.434,0.442,0.338,3.31,1,1789
2025-10-02 17:45:00,228.71,8.69,1988.20,2.74,53.98,0.667,0.654,0.774,0.640,2.81,1,1790
2025-10-02 17:50:00,227.30,8.44,1917.34,3.02,40.83,0.385,0.436,0.391,0.413,3.73,1,1791
2025-10-02 17:55:00,230.57,7.56,1743.30,2.02,47.23,0.701,0.780,0.830,0.792,2.88,1,1792
2025-10-02 18:00:00,228.01,7.08,1614.99,2.58,54.90,0.789,0.804,0.894,0.716,3.84,1,1793
2025-10-02 18:05:00,222.63,7.19,1600.42,2.46,38.61,0.760,0.801,0.640,0.629,3.81,1,1794
2025-10-02 18:10:00,224.17,8.02,1796.81,2.77,39.14,0.512,0.467,0.462,0.547,3.04,1,1795
2025-10-02 18:15:00,221.67,6.66,1476.40,2.80,51.93,0.740,0.732,0.775,0.725,3.68,1,1796
2025-10-02 18:20:00,219.50,8.43,1849.37,2.98,53.48,0.663,0.701,0.563,0.673,3.94,1,1797
2025-10-02 18:25:00,225.17,7.27,1636.20,2.81,44.56,0.611,0.730,0.618,0.679,3.83,1,1798
2025-10-02 18:30:00,228.70,8.30,1897.43,2.46,54.75,0.541,0.614,0.455,0.614,3.52,1,1799
2025-10-02 18:35:00,221.55,7.20,1594.66,3.22,52.65,0.793,0.940,0.860,0.690,2.70,1,1800
2025-10-02 18:40:00,220.85,8.17,1804.42,2.34,45.64,0.561,0.626,0.482,0.474,3.47,1,1801
2025-10-02 18:45:00,225.70,6.59,1487.39,3.38,40.67,0.741,0.644,0.850,0.866,3.57,1,1802
2025-10-02 18:50:00,225.80,7.14,1611.36,2.22,38.76,0.358,0.312,0.287,0.296,3.28,1,1803
2025-10-02 18:55:00,224.46,7.64,1714.46,2.07,38.51,0.721,0.827,0.842,0.772,3.57,1,1804
2025-10-02 19:00:00,219.70,8.14,1789.10,3.23,41.22,0.492,0.406,0.536,0.570,2.93,1,1805
2025-10-03 09:00:00,221.42,9.33,2065.86,2.88,50.84,0.693,0.772,0.767,0.707,2.71,1,1806
2025-10-03 09:05:00,222.41,7.73,1718.33,3.47,43.38,0.638,0.511,0.698,0.764,3.19,1,1807
2025-10-03 09:10:00,228.52,9.25,2113.37,2.01,51.90,0.439,0.482,0.418,0.498,3.00,1,1808
2025-10-03 09:15:00,230.64,6.64,1531.05,2.65,53.25,0.495,0.411,0.575,0.474,3.06,1,1809
2025-10-03 09:20:00,230.15,8.63,1985.43,3.06,53.16,0.771,0.618,0.755,0.717,3.10,1,1810
2025-10-03 09:25:00,229.45,9.25,2122.18,2.40,48.52,0.321,0.304,0.329,0.282,3.13,1,1811
2025-10-03 09:30:00,220.83,8.16,1802.41,2.57,50.34,0.582,0.556,0.573,0.469,2.85,1,1812
2025-10-03 09:35:00,224.07,8.17,1829.80,3.35,47.62,0.536,0.571,0.533,0.561,3.05,1,1813
2025-10-03 09:40:00,223.19,8.27,1846.73,2.27,45.71,0.339,0.322,0.365,0.303,2.53,1,1814
2025-10-03 09:45:00,219.22,7.79,1708.77,3.05,54.80,0.527,0.532,0.540,0.606,3.07,1,1815
2025-10-03 09:50:00,222.24,6.74,1496.99,3.28,50.94,0.790,0.928,0.930,0.880,3.04,1,1816
2025-10-03 09:55:00,225.15,9.41,2119.66,2.18,46.27,0.445,0.490,0.443,0.425,2.78,1,1817
2025-10-03 10:00:00,219.04,8.13,1779.83,3.20,48.96,0.372,0.404,0.358,0.318,2.90,1,1818
2025-10-03 10:05:00,220.28,8.31,1830.40,2.72,46.71,0.337,0.365,0.404,0.389,3.58,1,1819
2025-10-03 10:10:00,223.13,9.25,2063.67,2.16,47.41,0.641,0.726,0.524,0.624,3.26,1,1820
2025-10-03 10:15:00,218.04,8.23,1795.33,2.19,52.78,5.936,6.977,4.867,6.250,2.83,1,1821
2025-10-03 10:20:00,227.86,7.53,1714.97,2.41,38.90,0.386,0.352,0.442,0.462,3.25,1,1822
2025-10-03 10:25:00,230.87,8.33,1923.89,3.33,53.05,0.440,0.437,0.467,0.513,3.28,1,1823
2025-10-03 10:30:00,220.25,7.29,1604.64,2.68,39.53,0.797,0.938,0.810,0.934,3.66,1,1824
2025-10-03 10:35:00,218.09,6.70,1460.69,3.18,54.03,0.621,0.511,0.525,0.589,2.50,1,1825
2025-10-03 10:40:00,220.49,7.89,1740.01,3.21,54.68,0.628,0.610,0.691,0.514,3.04,1,1826
2025-10-03 10:45:00,231.26,9.09,2101.35,2.66,51.95,0.368,0.363,0.414,0.382,3.52,1,1827
2025-10-03 10:50:00,218.06,7.95,1733.96,3.36,52.11,0.627,0.645,0.580,0.680,3.55,1,1828
2025-10-03 10:55:00,221.18,8.44,1866.21,3.20,46.87,0.507,0.449,0.579,0.475,3.39,1,1829
2025-10-03 11:00:00,221.91,7.92,1756.76,2.17,52.22,0.344,0.374,0.403,0.410,2.80,1,1830
2025-10-03 11:05:00,222.35,8.12,1804.44,2.32,51.10,0.687,0.641,0.592,0.762,3.50,1,1831
2025-10-03 11:10:00,223.65,8.55,1913.02,2.10,53.17,0.407,0.454,0.384,0.367,3.65,1,1832
2025-10-03 11:15:00,229.53,7.51,1724.30,3.38,45.15,0.330,0.394,0.322,0.363,3.17,1,1833
2025-10-03 11:20:00,226.24,7.16,1619.19,3.08,42.27,0.450,0.395,0.414,0.392,3.70,1,1834
2025-10-03 11:25:00,223.36,9.44,2109.42,3.36,54.47,0.449,0.456,0.419,0.369,3.72,1,1835
2025-10-03 11:30:00,230.98,8.61,1989.66,2.59,45.63,0.468,0.554,0.404,0.480,3.59,1,1836
2025-10-03 11:35:00,218.14,6.60,1440.14,3.41,53.34,0.462,0.486,0.427,0.375,3.99,1,1837
2025-10-03 11:40:00,219.42,7.20,1580.01,3.43,54.95,0.531,0.508,0.553,0.571,2.71,1,1838
2025-10-03 11:45:00,229.28,8.61,1974.64,2.67,44.61,0.643,0.678,0.619,0.675,3.88,1,1839
2025-10-03 11:50:00,222.41,9.26,2059.48,2.40,53.99,0.641,0.742,0.684,0.560,3.85,1,1840
2025-10-03 11:55:00,228.99,9.20,2106.77,2.54,54.35,0.305,0.337,0.330,0.250,2.98,1,1841
2025-10-03 12:00:00,222.72,9.09,2024.20,3.40,53.41,0.474,0.509,0.490,0.462,3.84,1,1842
2025-10-03 12:05:00,222.76,7.81,1740.66,2.07,52.19,0.350,0.307,0.298,0.363,2.57,1,1843
2025-10-03 12:10:00,222.95,8.73,1946.28,3.01,48.95,0.757,0.856,0.620,0.903,2.93,1,1844
2025-10-03 12:15:00,227.49,7.15,1626.22,2.46,50.26,0.402,0.340,0.366,0.342,2.55,1,1845
2025-10-03 12:20:00,221.00,6.64,1466.76,2.92,54.53,0.442,0.407,0.462,0.370,2.83,1,1846
2025-10-03 12:25:00,227.16,9.14,2076.54,2.92,40.96,0.573,0.630,0.666,0.615,3.01,1,1847
2025-10-03 12:30:00,218.64,7.66,1675.60,2.05,44.93,0.543,0.438,0.439,0.559,3.91,1,1848
2025-10-03 12:35:00,230.72,8.14,1878.67,2.11,44.58,0.520,0.577,0.602,0.623,3.25,1,1849
